sweep_value,run,error_1,error_2,error_3
15,25,0.26983103858672386,0.06545962802528776,0.13967634339092236
15,26,0.21021185606258774,0.07083805510592626,0.0954552965647266
15,27,0.29393858216005936,0.04678642475952418,0.1424658939187484
15,28,0.20385855195305244,0.042128111050648544,0.09527090378405685
15,29,0.3635666926723514,0.05947895316223713,0.17352075536606443
15,30,0.25662792967176157,0.0677424650274096,0.13420563143862543
16,1,0.23435202079975875,0.06720154675223483,0.10824318800412032
16,2,0.26489782036251525,0.07442540588507006,0.1410261319022891
16,3,0.2220080388820085,0.04790941358834112,0.10806365523632604
16,4,0.24135283040037991,0.05935247751278052,0.122299054861019
16,5,0.27117902011377726,0.05523100430750566,0.13275263070254703
16,6,0.2945032813748621,0.05047609930078257,0.1379926188838519
16,7,0.2700097565104637,0.08297850186086551,0.15385472325706986
16,8,0.3155019431151744,0.03389073854525078,0.14172108628072264
16,9,0.2805429801782551,0.04405339570115155,0.13233605103429055
16,10,0.27031898225268314,0.05801343403076526,0.12965768719734436
16,11,0.28302801752803525,0.045188880820845136,0.13658600085685194
16,12,0.3590719186486768,0.07327394790588929,0.16967200560471377
16,13,0.276058000683413,0.07725412239339352,0.1499186092101217
16,14,0.31867818477936677,0.06702826226158867,0.14922266996701974
16,15,0.3045118572177127,0.06821728310576065,0.15210848717498276
16,16,0.2654584458048382,0.07728107599882651,0.14214204902927777
16,17,0.2311037628025637,0.056443792871300795,0.09805314768222954
16,18,0.2795220556911602,0.06064306998703878,0.14240449803963767
16,19,0.3008433734027035,0.06053723099573311,0.13871419747073943
16,20,0.28980087690563033,0.08309254526408963,0.16502467782932123
16,21,0.32627660600258396,0.07128230804529363,0.14779901342133886
16,22,0.38826298781730745,0.04776822824930555,0.1758479827585472
16,23,0.2748873287590943,0.06250775590107775,0.1342801591954376
16,24,0.44527460427813753,0.04123678953125289,0.21263292971003603
16,25,0.24410886070668883,0.09431003463669543,0.13951977550331993
16,26,0.3237022125240459,0.05194357624444239,0.16398355269592954
16,27,0.27883683304818907,0.05312223022837985,0.13241417251504478
16,28,0.2720298091571404,0.043459430900188965,0.12079940392273023
16,29,0.3635910928114593,0.06700050452593308,0.19160604890818458
16,30,0.34233614495065834,0.0534013968940107,0.16969400609135987
17,1,0.30249695154175954,0.0668243059150019,0.14432814154354998
17,2,0.29189074680684496,0.06338209742244298,0.15199253500587598
17,3,0.25889433295054115,0.05429658935722273,0.13489496800700468
17,4,0.27296005323031947,0.06335366850916761,0.13970507067714924
17,5,0.34436691121778523,0.0365662774276124,0.1630486553208018
17,6,0.3756237643938175,0.062055368691222315,0.1956941017962399
17,7,0.346359509120505,0.06419558047304837,0.17543480680484136
17,8,0.25344566330275686,0.07100393720782303,0.11689184051683671
17,9,0.40840717189108544,0.07901177438769463,0.20878864009500975
17,10,0.31213174444205244,0.06499048284576901,0.15706343620027796
17,11,0.2733429628674049,0.06513673220795334,0.12957789699935213
17,12,0.3507874380083474,0.06129996527792964,0.17344466432015268
17,13,0.2824595198864532,0.05363826987778755,0.14194600172438462
17,14,0.33182964870256687,0.07072579384263158,0.1702940421869803
17,15,0.34138814886064023,0.08379785717964945,0.1894864010871286
17,16,0.3832528769856721,0.05065773564328492,0.19218698309595103
17,17,0.3535534269811379,0.06269718548913795,0.18147775714917433
17,18,0.27629252216133027,0.07509509277362256,0.1595962245101892
17,19,0.23791420043593509,0.04479718925434839,0.10773210919385691
17,20,0.41566692049501935,0.05735700663078447,0.22277691086582208
17,21,0.31047227294563823,0.06125586637327615,0.1557242348391449
17,22,0.34967401766316947,0.0484608026899658,0.17844404372957753
17,23,0.3418764831186058,0.045687033402102506,0.15948234744398349
17,24,0.3342587176940816,0.06088532907809231,0.17637004810549328
17,25,0.3596300390905865,0.05069343465111241,0.17494000889975214
17,26,0.31950038548043225,0.06154427921765832,0.17091924325547606
17,27,0.27399258540180066,0.05066563706097503,0.12782584855578882
17,28,0.32361190095685305,0.07041405458457832,0.17030836769758642
17,29,0.25358118353541825,0.05378200967948174,0.1226414457871677
17,30,0.2353681572047426,0.08015779853506683,0.130618819381155
18,1,0.3352172751619208,0.057489011893896234,0.17966609649469076
18,2,0.2800044619537099,0.07416044661412721,0.16330106901729824
18,3,0.37906074456705097,0.07824722836372876,0.19967782344421145
18,4,0.36158124665762303,0.05652552417613911,0.18214521935308164
18,5,0.30019652616095516,0.07502472275591958,0.1639400505277488
18,6,0.2807793985652966,0.0596848499491376,0.1518187785369263
18,7,0.22733393004834435,0.04676304368631498,0.10661091448709598
18,8,0.3161795399895192,0.0581445513143691,0.15748135726504064
18,9,0.2861893348269205,0.0511585177059618,0.14189455417286367
18,10,0.28875266872903826,0.06392262088325928,0.1549252369378263
18,11,0.30227014144502823,0.07405213333688564,0.1456021150037238
18,12,0.35180739280515433,0.07514975430995008,0.1948460612993107
18,13,0.34400142275772905,0.05885321834118374,0.17968468803102286
18,14,0.3847674534548079,0.05292210331649146,0.19518372457388902
18,15,0.24589611318846324,0.0644736100716773,0.13370036107044897
18,16,0.35027947940453746,0.06192826659940626,0.1818537732943584
18,17,0.39129732262993694,0.058451022226801826,0.2010629728457013
18,18,0.3645344226106054,0.0681092416827226,0.17286157672843702
18,19,0.47082292576899576,0.051848535700975286,0.2428264991774352
18,20,0.37662543083979055,0.05082860500840274,0.18890368468862473
18,21,0.25663516457132063,0.07739308972858079,0.13450360844045053
18,22,0.3574534517114207,0.06972388119341302,0.18319894379086984
18,23,0.33690720337095625,0.07443793359645974,0.17685449372576897
18,24,0.2788443153172483,0.05795767165368157,0.12297346334445472
18,25,0.2510746328703344,0.06885103028285307,0.12398272837291924
18,26,0.3059314731273608,0.07447055070957274,0.161117086856226
18,27,0.28243332172675073,0.07260000758228174,0.14646155545112968
18,28,0.39379428691986795,0.07385850937827365,0.20103928508547922
18,29,0.39134475326650636,0.06357644686399286,0.20091439827260815
18,30,0.3468914932685592,0.0720410367254133,0.1737449332911239
19,1,0.28281541046927894,0.08096055784880418,0.1587793771888301
19,2,0.4159699641807251,0.04471031278073883,0.21143719538496195
19,3,0.2783374071346905,0.07604614490612258,0.1478512429236954
19,4,0.3131969435308047,0.06764094562576892,0.1654428252151191
19,5,0.30764488360148595,0.08116577688656933,0.16045638887937233
19,6,0.25529462101054246,0.07425847268808519,0.119478537760618
19,7,0.31356587109067957,0.04932448673848302,0.17300553827519233
19,8,0.30460851407216966,0.09142619799322661,0.1671739072477737
19,9,0.37641817101562397,0.07885161803586757,0.20526575935088284
19,10,0.3052459971463438,0.08636803097607111,0.17341917752344782
19,11,0.329859237460602,0.056200866928701784,0.15923626437493033
19,12,0.34381754052777647,0.07839468583281325,0.16586308424826143
19,13,0.30067968040381665,0.07518383588003494,0.15327687426422368
19,14,0.23786803878432644,0.07476789502065899,0.1184714903191918
19,15,0.3595611463913804,0.06131675416090979,0.19206042602762496
19,16,0.30746115447604283,0.07164014224020011,0.1688631414330786
19,17,0.30634140142724003,0.04289501778920237,0.1594342029531991
19,18,0.271521559385788,0.07962208674982783,0.1425320822684984
19,19,0.3359443069268837,0.04691694202278732,0.17840534744054623
19,20,0.27734356940351534,0.05940228774276021,0.14901883815344869
19,21,0.35718588202452517,0.05520041118101107,0.19740715744847814
19,22,0.3581632791171991,0.0442116907778542,0.19015683653236534
19,23,0.30857289504722296,0.07971937456631013,0.16651335058108424
19,24,0.3251266372397905,0.05157654830050908,0.15447622849727774
19,25,0.3212260522095533,0.06616316853477945,0.16188275990100207
19,26,0.27735080764584374,0.06179913599997277,0.1538854614408965
19,27,0.32989230933702185,0.07241976074982523,0.17259616516983506
19,28,0.3108805822573333,0.0920927734421243,0.15619139432091705
19,29,0.35222487216961795,0.08038131963056587,0.16835280378300604
19,30,0.32238640475818087,0.046728679172039725,0.159809033148991
20,1,0.36332553587075245,0.05296826274168748,0.19094505923737057
20,2,0.3234260157398574,0.06169578020662004,0.15807247138872288
20,3,0.2953296469926476,0.06453110784273576,0.1537022952511872
20,4,0.25980387223518264,0.08123398593274378,0.15303285304961223
20,5,0.32704204833781325,0.06323791393258038,0.16872991794208653
20,6,0.30179319960842244,0.093708964423268,0.16815735342059443
20,7,0.29111748777166074,0.07127823296370592,0.15354791575073673
20,8,0.32551416486921575,0.06893020818381718,0.17613596921251332
20,9,0.3503619126246268,0.09048989594154491,0.18249319067820513
20,10,0.2789389942747606,0.06420701519514284,0.15701387986325482
20,11,0.34591895429188974,0.04242463449762209,0.15272034783018185
20,12,0.36670532827538627,0.11049457480190564,0.20685630930548027
20,13,0.2978099620326772,0.06149504627213192,0.16189412591747782
20,14,0.2751070931015457,0.07901734023108145,0.15239703584679962
20,15,0.3189481449220503,0.0789030425893027,0.17802511168730165
20,16,0.32994863269834995,0.07811794119019706,0.1890353304835536
20,17,0.36425753145430423,0.04958693674181713,0.17872606101904182
20,18,0.35431014882718426,0.06431463571936061,0.18000339124523862
20,19,0.2984685964843432,0.06572460070964044,0.15013621391318394
20,20,0.4188971174738043,0.05010218922463885,0.2166931875288391
20,21,0.2696565277286805,0.07598842444257979,0.1470725735159671
20,22,0.30184635880824917,0.07712365724100699,0.164593986023923
20,23,0.29054358809475556,0.07972729470101056,0.16996312463801186
20,24,0.32745846631637177,0.07092720560392914,0.18100295735946342
20,25,0.24729461937569241,0.0813130562066323,0.13993108168820714
20,26,0.31173624403857764,0.06329871654599604,0.15877300811646394
20,27,0.311769730976166,0.08056367492678483,0.17012009246818124
20,28,0.3091304382162311,0.05394207720127168,0.1679255972775604
20,29,0.36630775002479976,0.0535854301612218,0.18354194970880935
20,30,0.31284053568928866,0.09408287060707687,0.15729612825796882
21,1,0.2696459607726161,0.053612786721240493,0.14203595520516965
21,2,0.2925636716790542,0.08463695096467845,0.1512537284208712
21,3,0.3085963048083686,0.08287448157351082,0.16896954629272315
21,4,0.4585804365789137,0.04989696298794049,0.2356847573094936
21,5,0.3292218205851912,0.05233242108553173,0.16341162095173106
21,6,0.3498144986204992,0.07726720704092806,0.18699334127175435
21,7,0.3810589337893959,0.05772873400827327,0.20524413460305513
21,8,0.31118379338042007,0.08735074542373653,0.18290472552115813
21,9,0.2823263564197556,0.06209640912050301,0.1585816097418361
21,10,0.3132220154431705,0.06939766442056819,0.17166044062469715
21,11,0.41438455176357797,0.0870443687220013,0.21002482893659252
21,12,0.2654241744209649,0.060321280340236025,0.1414306457581141
21,13,0.309029754573018,0.07043197638867167,0.18102004305688393
21,14,0.261485457965488,0.07146490053975105,0.12548121971160722
21,15,0.3417568012327968,0.06798571990650545,0.19434838028570556
21,16,0.32307078501721115,0.08231500302108355,0.1761943426023596
21,17,0.3231617930294503,0.08849955288120295,0.18139767570470705
21,18,0.3923848709501303,0.049631329418020696,0.20787429075692943
21,19,0.3519956791216483,0.07875778225055062,0.18210177835477337
21,20,0.5211567092116557,0.0701582186158597,0.29219406204295745
21,21,0.3151612884908577,0.08028289263791841,0.1694450641480586
21,22,0.39135657020584214,0.07618001263001185,0.21592403657606354
21,23,0.3202812150352326,0.08073536435495018,0.17324739670626335
21,24,0.26606288651600374,0.08841987334971994,0.15103286487644094
21,25,0.3132660698673885,0.06445660601253982,0.1678208928575678
21,26,0.32934658991235755,0.06213748563848942,0.1703448253628149
21,27,0.29702879871004045,0.052905729305019966,0.15740123001615078
21,28,0.2924267446710987,0.05342666153903631,0.15933916101212384
21,29,0.31480282289548484,0.0719307514815045,0.17544238350316202
21,30,0.313153461036171,0.06298159059247511,0.15238434746337393
22,1,0.253071939444571,0.08342357883119489,0.1325815548989188
22,2,0.3961435028246874,0.07731180666757778,0.22521633756274995
22,3,0.3254131274282891,0.10590386206447909,0.19492458579047842
22,4,0.3251676124320433,0.05009399556376948,0.16810396292723248
22,5,0.33792010852609305,0.07091706813269667,0.19943766312695918
22,6,0.2987406836017902,0.05195536335438058,0.16720560628032186
22,7,0.2529907492900507,0.07176381929701783,0.1319395270531017
22,8,0.31251877108850606,0.07901148058731364,0.17991499370816566
22,9,0.40727538163475085,0.10135928545082819,0.2416370660706636
22,10,0.289739865936642,0.060275400710398504,0.15225670915997833
22,11,0.37634449311145574,0.06301006664507353,0.19835641369550663
22,12,0.31042348914948814,0.09401380640048704,0.1672883197648025
22,13,0.3512417323033887,0.05818438041199092,0.18607651967937094
22,14,0.3191385602341845,0.06852746562656079,0.1863632400146381
22,15,0.3230223124285627,0.07203020343825707,0.1812484672543865
22,16,0.2978965476654824,0.08823039226028238,0.16524680422865318
22,17,0.3034690219348236,0.09967188646082144,0.18405163142660527
22,18,0.323716467963653,0.07676559382975438,0.17117869940313302
22,19,0.26407209797960096,0.05946973767159804,0.13986406543333335
22,20,0.3406406244657163,0.10657397743054915,0.20479480346659032
22,21,0.38114785861225914,0.06598421015377642,0.2115212166313686
22,22,0.29658402544882156,0.08026717714439449,0.18226594311892888
22,23,0.3213267605646682,0.09363904530858536,0.1945566515947868
22,24,0.3532056101004962,0.07438064152735864,0.19148059383337931
22,25,0.2811770703785767,0.07326974550676264,0.15837637013403164
22,26,0.3426239124739871,0.05167635692512807,0.18564114608564838
22,27,0.2649113260835022,0.06371456051568927,0.14221312401740727
22,28,0.26149259701632666,0.0751790157980448,0.1486462827049028
22,29,0.3225909616372146,0.06643695423297045,0.18245318706927313
22,30,0.2915715566296304,0.060484725905665594,0.16099259280017655
23,1,0.41062834228447687,0.06815061663345612,0.21080930217107618
23,2,0.39515921699118955,0.05933287839151742,0.2148472651163376
23,3,0.3090115460282932,0.05725779580499336,0.17129440687264416
23,4,0.34989236952935465,0.08698255533148251,0.20764466706980644
23,5,0.3468770191419026,0.07541557024097609,0.19549817129494043
23,6,0.31896214954223784,0.06679127538523034,0.1804449274097031
23,7,0.32367226737613697,0.09799880248543,0.18832973127484187
23,8,0.2915743276094743,0.08813171122316076,0.16134834652526506
23,9,0.2831957530825651,0.06740347450278747,0.1488225526285118
23,10,0.2968036894452978,0.06278966920263841,0.15946156672640074
23,11,0.29037429564500544,0.07852731957705464,0.1632622081158931
23,12,0.3154075974043009,0.06707415723273812,0.18414869781291232
23,13,0.34279750785528673,0.05497216541122793,0.17142413355250602
23,14,0.46231311900903654,0.07791481411642652,0.2500304037320248
23,15,0.3092606620546544,0.06724550221101629,0.1714137849306345
23,16,0.29144611206264426,0.07920464510549724,0.1581755821061584
23,17,0.32389280153283057,0.0743797070771774,0.18380650042477606
23,18,0.4834139263853981,0.07073806302323751,0.24968996584388092
23,19,0.3113669383880496,0.03522348155323833,0.16420736251480683
23,20,0.4267597921811271,0.06030284056923502,0.21761083157204272
23,21,0.3138616004192559,0.08968106480326579,0.17794801112324504
23,22,0.29561204305787775,0.0708772551737867,0.1672185408512313
23,23,0.2945436475621086,0.0721766868841291,0.16231100439553453
23,24,0.2765611807369747,0.07916229218662908,0.15816772626211908
23,25,0.3026770833461208,0.07341047464093368,0.17303650072943466
23,26,0.3220138866732541,0.0550567058528091,0.16804947001139728
23,27,0.2493641987419141,0.08535593096377825,0.13768042674832354
23,28,0.3400287336147378,0.07418715941824981,0.18363782230716477
23,29,0.34425758458274497,0.06033566363953655,0.19169553900659883
23,30,0.36487057671009887,0.07982157382409638,0.20436457046631853
24,1,0.37152751047956484,0.07851593816109192,0.2201548945864055
24,2,0.3143932547419479,0.06300837642358788,0.16596376696151965
24,3,0.32250584852344627,0.06406808806990333,0.1774224150513516
24,4,0.28417130010222647,0.047933707236639214,0.13913174846926493
24,5,0.25469862889508976,0.08717952932036904,0.15109828174909914
24,6,0.3516274385795052,0.07780495526998928,0.20372837303946328
24,7,0.3460781902662652,0.04922352772006183,0.18996404394946376
24,8,0.37194639920670697,0.09410848945498779,0.20555583290045013
24,9,0.2732883605440529,0.07085843527210915,0.14059173757908455
24,10,0.4001154506235156,0.09235160726912778,0.20004851749627944
24,11,0.4269105037882715,0.07113396458255541,0.24124306176252328
24,12,0.30303354758583395,0.08887081330251231,0.18524125099028277
24,13,0.3192808886367167,0.0856780305947551,0.18037067827187367
24,14,0.31403764744683166,0.0802968459146953,0.17640839911311224
24,15,0.37587243349260524,0.06257679747075527,0.2067504665255989
24,16,0.3283060502548539,0.10169563840734713,0.18967824235544653
24,17,0.2740551498480739,0.09776484032479064,0.15484214015253625
24,18,0.3411057318121789,0.08026184859669544,0.18147969715417187
24,19,0.2747581781427994,0.07662170412433837,0.1535518733812712
24,20,0.33485596828796427,0.07868965263177637,0.1895459302266757
24,21,0.32266906114648286,0.08052214904317131,0.1905126896857794
24,22,0.31195317299114295,0.07973865408417469,0.17646792287869853
24,23,0.2912808485535448,0.09356731158945351,0.16960225723795316
24,24,0.2945136931241165,0.06804330561892484,0.15707403958159272
24,25,0.348504553809047,0.06302701805777675,0.18758367248030555
24,26,0.3149052612156691,0.06490727869152496,0.17640484908169857
24,27,0.3506015825564644,0.07688974810820493,0.19616670610615322
24,28,0.28869376636957134,0.1117426038620197,0.18165090691400965
24,29,0.33200579710349437,0.06498351983801544,0.18714534004736755
24,30,0.27654643897296655,0.07634765791950111,0.16052369658490853
