sweep_value,run,error_1,error_2,error_3,error_4
14,26,0.0400838653531935,0.050562225598658535,0.09013762895280857,0.1632482455974742
14,27,0.03970914454678793,0.05903527473400113,0.12963767584051217,0.2503750531326385
14,28,0.03998414058825271,0.051601494034474726,0.10979301022294093,0.21648125615014657
14,29,0.04590183752958816,0.06356066341473397,0.12966842622670754,0.24574101968756254
14,30,0.03926738583409489,0.04780731899858172,0.09510094284129587,0.18454404215992323
15,1,0.03832215986807323,0.04655946709607563,0.09197379191601991,0.17461801052342082
15,2,0.054447962998228364,0.07666662186772365,0.14673156212391794,0.2674401323553809
15,3,0.04092193609504828,0.05005022591424924,0.09259021437900947,0.17007401978572523
15,4,0.03948247957753249,0.04727751783277827,0.08259968745040606,0.14909741246363628
15,5,0.038010791606014956,0.043820805022813505,0.09173827251392355,0.18669154249198575
15,6,0.035783045373575864,0.04144499327689846,0.07500937293182007,0.14066655192662536
15,7,0.03923912835050308,0.057239949151605456,0.115667777433665,0.21549206180745373
15,8,0.03575781772267911,0.04067589151449717,0.07252175729426433,0.13758416532362788
15,9,0.04787690210473575,0.06740824811834759,0.13542381107924972,0.2542263105180442
15,10,0.03848554492904891,0.05264924697163341,0.11194433895681911,0.21589543508182124
15,11,0.04092932925739185,0.047087947745619356,0.08019860793657631,0.1466068178832509
15,12,0.042966982445383405,0.05186628680654195,0.09585845450643175,0.1791364286798954
15,13,0.03630928098183053,0.045398141763109336,0.09211903240475838,0.18357196538361137
15,14,0.04335668074318192,0.06005021625229807,0.12000954658645005,0.2250554694893077
15,15,0.04117704269957156,0.050243515447152984,0.09010220867651372,0.1655785850519611
15,16,0.03991391137045682,0.049170005225472706,0.08667717529430412,0.15741787586901337
15,17,0.04439476991484329,0.05346744442339178,0.09302012459544684,0.16665960568991564
15,18,0.03911396636860836,0.04857302322745007,0.09410725563616865,0.18114481380237277
15,19,0.042006708541981054,0.05661312819361368,0.11508142193757011,0.22218096672571752
15,20,0.03775327597200126,0.043512755772685555,0.07812642602725008,0.14878668756152316
15,21,0.03710282984910385,0.046373437901712423,0.08897619032798494,0.1675599788837496
15,22,0.04192624834676593,0.04859478840003791,0.09293916426545606,0.1813231030777371
15,23,0.035532444760520254,0.04090724046191624,0.07243581589977115,0.13306023791742091
15,24,0.04400769425669985,0.04666451273043617,0.08188012797403185,0.16422572622788378
15,25,0.03827364652000499,0.04576585191414287,0.08680876472806193,0.16321430407528656
15,26,0.04014250178557731,0.047338495802604505,0.07677616288648023,0.1356413747550857
15,27,0.04156709466573254,0.05008326481361171,0.08894447125510922,0.16524621611948123
15,28,0.03845740101165482,0.045988240723384595,0.09076440029289588,0.17941666954386076
15,29,0.04285592872416936,0.04982549284950997,0.08699503967461861,0.1600317131489236
15,30,0.039388976904842464,0.04913145308101233,0.09408160645822751,0.17894423574787988
16,1,0.038336457515539914,0.04869654575193017,0.09824088643770389,0.18651173159198825
16,2,0.0438034416080572,0.057082061579677386,0.10281117253983826,0.18602071345592908
16,3,0.03950899462728581,0.04973228246600818,0.09693822857102437,0.18622288046994823
16,4,0.039043406601472756,0.047729468617929,0.08657047367520243,0.15806185067684597
16,5,0.0409096597653407,0.05558181140069209,0.11173104761106595,0.21188397735070078
16,6,0.04019734225838764,0.052133414284455004,0.0979865417077307,0.18079050821688034
16,7,0.03933177680626284,0.050779786710851926,0.10160653241975455,0.19502495013624524
16,8,0.04071359636546805,0.048487464989095584,0.0894436305990657,0.1719650637310711
16,9,0.04150099900089548,0.05447282629510113,0.10005670413826412,0.18092771894559714
16,10,0.03918185764974325,0.050105294561610926,0.09748228222651932,0.18149019276246411
16,11,0.03938427244634985,0.04824583336506641,0.09274450035604788,0.1778671013637271
16,12,0.04169954666911009,0.05349449937449886,0.10143912613136961,0.18872623149844428
16,13,0.04015024212108479,0.05052234368562763,0.09386957503308363,0.17537840396951235
16,14,0.03839455266907291,0.0461904030353255,0.09027815121485085,0.17393798258037066
16,15,0.04257088836589014,0.05360546179647459,0.09545873328186678,0.17339936514260787
16,16,0.0388318132336183,0.04647649482974132,0.08917412472881037,0.16900158804316032
16,17,0.03951978268875821,0.048963903231781944,0.09937719658297231,0.19458062340323734
16,18,0.046145681759951436,0.052842989202198626,0.09233051587477231,0.1703181120992458
16,19,0.03886959273854359,0.04777928647078375,0.09634957836738967,0.18934785939803192
16,20,0.041266285418570435,0.05179842261446609,0.09373950584492315,0.1691429954051154
16,21,0.03998702166827823,0.046304512763730724,0.08737989585282559,0.16354304017317797
16,22,0.03969055275842444,0.048089767427522676,0.08276734772941743,0.14922186038228585
16,23,0.03933492031594721,0.048455342004813814,0.09991151618394725,0.19416264213060463
16,24,0.044677520170048016,0.055586141525619026,0.10089792427485948,0.1840522702001346
16,25,0.037351628450591555,0.045113283371511013,0.092287041754452,0.18337068171315205
16,26,0.038652918255553365,0.04581755358449791,0.09630854344908896,0.20042413165082562
16,27,0.04015554908296983,0.04646585278377604,0.08507435940404083,0.15967180092240166
16,28,0.04113586889686719,0.04920960884810984,0.08664672155954188,0.16391989403206278
16,29,0.040380557117507106,0.051976479362583566,0.09657152696170336,0.17547834075141505
16,30,0.04119416414162376,0.05307410609515923,0.10149690834057205,0.18883516435404565
17,1,0.03831427593911447,0.046347176225119635,0.1054579596199372,0.2165194283638092
17,2,0.04248116519799377,0.056227141108866924,0.10959655052284466,0.20582589273422458
17,3,0.03987372071366383,0.0468241937934087,0.08536829073631062,0.16288180194983912
17,4,0.041746901380073614,0.05048737819122092,0.09231235061011932,0.17656588030501885
17,5,0.04002181245707201,0.049406381132950566,0.10148057430766134,0.1965009419425395
17,6,0.042925968662968085,0.059868777589936924,0.12006797597327562,0.2247817194097485
17,7,0.04060290452340465,0.05615258202839453,0.11076088709291919,0.20684903746767225
17,8,0.03815810962444002,0.04841321529361345,0.09670148531075752,0.1887124462241079
17,9,0.04246865657294127,0.06634503979732741,0.14498884268994502,0.2821482606645087
17,10,0.03961992701574944,0.049850501329838266,0.09697663100883343,0.18208808823616476
17,11,0.040709762314586576,0.05334345586256614,0.10639110617576959,0.2063109575308272
17,12,0.04040002889065181,0.04738840378428246,0.0937020221992092,0.18623962343091655
17,13,0.04020457915685932,0.05101728525660074,0.10196857359999983,0.19719108051993822
17,14,0.042029771442485854,0.05584466121069206,0.11255483555793931,0.21618099022468046
17,15,0.03797466162937974,0.053019888831294486,0.12337675101831407,0.24840256039140024
17,16,0.04241361499277391,0.05407839956971757,0.10601867864734894,0.20049131340068652
17,17,0.04102920204456215,0.058602559484984156,0.12928481368775122,0.25299917603447747
17,18,0.04290869810229822,0.05316519567573371,0.09524634744911796,0.17561415722828602
17,19,0.04058286120275594,0.04643550958728095,0.08229979578733161,0.15310297881171417
17,20,0.03835489891826416,0.05248148609377814,0.10653971949608758,0.20469405370397625
17,21,0.03899123104446514,0.048991902672489186,0.08784490935273759,0.16076386924562622
17,22,0.040005356710515264,0.0478933844870076,0.08951542252449203,0.17148177673367873
17,23,0.03811194342306302,0.04576199626159093,0.09168596091558529,0.18007302886373322
17,24,0.039889179269587946,0.05107177703920992,0.09931873830200619,0.18659660900563033
17,25,0.04343420654155387,0.05650925674037545,0.11380352902089322,0.21432366050140636
17,26,0.03838028389717891,0.04757167357744329,0.09570656757909096,0.18354368336236035
17,27,0.04085835172037143,0.05767050870738622,0.11249953805501078,0.2099216732496017
17,28,0.03958450181433636,0.051615451328220284,0.10983336928706526,0.21353848493004926
17,29,0.03787638626283498,0.0447016830542027,0.08651037404474592,0.16887763798798336
17,30,0.04383359904949114,0.056532840769761276,0.10205333976881707,0.18595981314391566
18,1,0.04456985068929812,0.05886701721728227,0.1074079678981598,0.19537999052605856
18,2,0.04171368070280864,0.05039945861393063,0.09746145144628371,0.1867931574165897
18,3,0.03926914538590542,0.048430844775586505,0.09945261476753717,0.19616056539281815
18,4,0.03816958575307265,0.044468685037046325,0.08596402392162833,0.16490509652863294
18,5,0.04200254213033638,0.05104208768048381,0.09495235740595004,0.1821324373863315
18,6,0.039028601901840515,0.0519779057794263,0.10578233138488467,0.20189271239918521
18,7,0.04498746574565332,0.05865716098401003,0.11432831507122714,0.21306600526662997
18,8,0.04103977838373729,0.05424406995933087,0.10801510153053707,0.20639605546631473
18,9,0.03895643580726075,0.04813469948378746,0.10073305030050152,0.19564978242623166
18,10,0.03877130884915423,0.041827037647503965,0.07180636573491858,0.13867869120007567
18,11,0.04092905681803617,0.050358074133675525,0.1047615105485152,0.20434694135600348
18,12,0.03647170088596412,0.049370523303028845,0.10266600069217703,0.20168679983172713
18,13,0.04265029676897164,0.051589260121733586,0.09576234344324887,0.17939502947092723
18,14,0.04198218157904757,0.05588382336165131,0.1233965753714706,0.24365423228505712
18,15,0.044699575397347036,0.058900175768588914,0.10935725370766515,0.20233649321867248
18,16,0.04177302144407315,0.05243258142158345,0.09867535752002342,0.18481935267996974
18,17,0.0392106780537725,0.049466716376448755,0.09512623721552337,0.17972309810942835
18,18,0.043518809826609196,0.0627771935419993,0.12853859178686536,0.24205243066013282
18,19,0.037937777521843054,0.04357408547088765,0.08029652699595938,0.1547072507699077
18,20,0.04462425609751647,0.061418818924148376,0.12332843073393526,0.2322077159581772
18,21,0.043788525273045865,0.05860157486898484,0.11523912763555877,0.21541188390498836
18,22,0.041372278372694644,0.050198353891442296,0.08864317855536448,0.16718526181977522
18,23,0.03919920551104448,0.05267437628565402,0.11109056971492412,0.21632473711224712
18,24,0.0398448975840397,0.04949908614216896,0.09828402628358258,0.19031241221530518
18,25,0.041924250088793524,0.05179877353708912,0.09942325255364791,0.1881114929610417
18,26,0.04125491965410486,0.05312031696497022,0.09561385945329362,0.17517616165466018
18,27,0.0424041508245345,0.056573713098299776,0.10920397014083655,0.20298474312004963
18,28,0.04146248078222421,0.04653057830774273,0.08589275983042746,0.16371119745935883
18,29,0.04376251982881935,0.05987045519245585,0.12302658911958038,0.23595316241883982
18,30,0.038356855052362554,0.044259380198876465,0.08167842317751814,0.15318639785866256
19,1,0.040882161902397705,0.0510262072123492,0.10269285851988148,0.20041498583651665
19,2,0.04185156011274753,0.05846518655016179,0.13369815547370856,0.2673948956940618
19,3,0.040245865845513505,0.053813486417815325,0.10214923243063359,0.18849651867153186
19,4,0.040878503857285524,0.05205147036750619,0.10662879326459776,0.20436885757767814
19,5,0.043413220444749316,0.05300798563287817,0.0956424732436381,0.17363415052283734
19,6,0.03887972434899146,0.04848995709496544,0.09327773230419505,0.17524450936824565
19,7,0.04209172058097715,0.04840099461297483,0.08748146232313368,0.16767965596983717
19,8,0.0396202632868377,0.049161822852740164,0.09113360037336454,0.1697365460009567
19,9,0.03974084911233466,0.0471444770386489,0.08678412182622992,0.16148074924001488
19,10,0.04136935569274924,0.05240893286476049,0.09746849378904827,0.18060445688702717
19,11,0.05102263157337559,0.0639762197236656,0.11040293181347796,0.19628981039014748
19,12,0.042597695361808866,0.05181475649037775,0.09593473679036771,0.17868173599216555
19,13,0.040891517724635125,0.051718784908229384,0.09714034589162583,0.18160070150676846
19,14,0.04510517966021431,0.05871867510161449,0.11463533718135399,0.21931113117111894
19,15,0.04688222460048036,0.06982407431433901,0.14183447915608197,0.2660702044090512
19,16,0.041720453671827196,0.048881443666935594,0.08677339324237517,0.16057585413814782
19,17,0.038683830131932835,0.04487716079631426,0.0858517255128116,0.16174299281885363
19,18,0.036693158798876795,0.04784929568798788,0.10266530892729654,0.20168054476362615
19,19,0.04567983642958,0.06634532604866658,0.13823162305988262,0.2636925654102216
19,20,0.044135568933373906,0.057398380847641345,0.11246649470823009,0.21218858958670472
19,21,0.040286899726141315,0.04801160765361704,0.09689294738596499,0.19278065764327718
19,22,0.04016832966555373,0.04893705008863918,0.086652556878373,0.15785500873187153
19,23,0.04531294592343507,0.06021888196342766,0.11794195347774764,0.2196114761193984
19,24,0.042251774207354806,0.04978016661490595,0.0848892807929779,0.15498153823235103
19,25,0.040710506506449445,0.05278575585626078,0.10829823941725084,0.20936034417384083
19,26,0.04199961423251872,0.05803713969966432,0.11503275975693254,0.21558098889049795
19,27,0.0438162502733227,0.05591119732395703,0.10635067386678485,0.19800647313810513
19,28,0.038265518764071305,0.047458224993325644,0.08638345843037656,0.15770859518445576
19,29,0.04278800569751464,0.05303829266453045,0.09820558324610672,0.18596072231737357
19,30,0.04149789518777545,0.05395832536189625,0.10182858142428769,0.1872770027638774
20,1,0.04261650061550128,0.055427567798189505,0.10427064519686219,0.19430950500500482
20,2,0.04185826063315719,0.0550714906531753,0.10885037567107742,0.2085615904232347
20,3,0.04339881428152954,0.052699256918761615,0.09810104248912083,0.18630427231486282
20,4,0.04046597103734,0.05137546424262001,0.09660636956896618,0.17931978014109376
20,5,0.04036184817888148,0.0507405690255198,0.10144163412596849,0.20213302322443003
20,6,0.042113152354904135,0.055351506958170135,0.11329617947255606,0.2184519080842404
20,7,0.04591780244927146,0.05903487337270625,0.11125150483455959,0.20787528388441634
20,8,0.042441839959052416,0.05358738873301396,0.10486308559222922,0.19782494121339442
20,9,0.04376222044408158,0.060997444483282696,0.1305264562067623,0.25392891144621227
20,10,0.037835355376986984,0.053353670251571624,0.1145982782163897,0.22368787639892554
20,11,0.039986549971152016,0.05240365573856703,0.10570659746900707,0.20257598772308635
20,12,0.04384611990859801,0.05944282478614561,0.11208770033045305,0.20562899384456224
20,13,0.03959071505392874,0.04915167920604385,0.09661152124858177,0.1851295374082059
20,14,0.04189500934405679,0.05311526125037111,0.10002114687590354,0.1863180154817909
20,15,0.04446339751677912,0.06962120136131036,0.14437924456545315,0.2729057172901999
20,16,0.0369338954036447,0.04681665075081007,0.10185474267228566,0.2044169031647674
20,17,0.04009662320918443,0.05136469462167411,0.10007746546569418,0.19286235791088718
20,18,0.04082277154849321,0.057685208307998274,0.11986212278142584,0.2304060294376168
20,19,0.0420991772363262,0.05623399157957801,0.11826454560052005,0.23030102867699054
20,20,0.03898531406681694,0.051067835776472566,0.1004853934364592,0.18995187995024965
20,21,0.03779352138565866,0.04733800318037533,0.09935818362493068,0.19487568123285892
20,22,0.0397897557118291,0.04789340287802767,0.08720293979793721,0.16701899664836192
20,23,0.04195233543042721,0.0484990148549318,0.09317954091402525,0.17874821492102788
20,24,0.04207887257381486,0.052462596691806376,0.09295537471660877,0.17273197579821428
20,25,0.042073820259126135,0.04990590197463537,0.09831235972631078,0.19381949829536335
20,26,0.04220714342208716,0.05191938258343474,0.1026271034338948,0.20150840919497337
20,27,0.03936545939105909,0.052676291605582126,0.11447871517977379,0.22615626267577876
20,28,0.038541093401689694,0.05817956113314798,0.1350530225319418,0.26911444345074054
20,29,0.040542537194693945,0.05326399156856948,0.10348661099354027,0.19345950099417872
20,30,0.04056490940713996,0.056392059362356826,0.11637595874595918,0.2257763194713292
21,1,0.040587313596881704,0.04443761055323096,0.08007507525990126,0.1513720272866418
21,2,0.03885958876077986,0.045556433238812664,0.07749820806187709,0.1506916863721739
21,3,0.042588978277063934,0.0522386010397433,0.09941163831906165,0.19419150176120928
21,4,0.03668979799911568,0.04671405722632945,0.10275990456965382,0.20757525058706572
21,5,0.044038969036588625,0.05497269353704583,0.10046054830443953,0.1839275173861619
21,6,0.041245986120212394,0.051810931843494945,0.09493463792589152,0.17485484461787734
21,7,0.04597963991459561,0.07194524860325792,0.16261350598883695,0.31607932157641405
21,8,0.04196206220294281,0.05372268775338167,0.10151307418214162,0.18867990033777102
21,9,0.03974922114358432,0.054718717357582734,0.10965373638434071,0.20657619036299582
21,10,0.042379900819483285,0.05036878351589128,0.09424461724862666,0.17726818930293928
21,11,0.03918283978510772,0.05114324140882699,0.0951403123286764,0.17694285932081838
21,12,0.042805478128776525,0.0550741240031839,0.10622878102950903,0.2030982765493205
21,13,0.03766701000277353,0.04936080903214356,0.09950129793148021,0.18821099839644662
21,14,0.042970750667226915,0.05370279521912474,0.1040527075690093,0.19832801937876177
21,15,0.040634620838143586,0.054544034653005516,0.10897570117948079,0.2052043464127111
21,16,0.04559616810476346,0.053606833960519955,0.09070992078667905,0.1627253415411263
21,17,0.04697458173461169,0.057464359477478084,0.09875737889023187,0.17614155756505834
