sweep_value,run,error_1,error_2,error_3,error_4
8,24,0.1896797067402916,0.2031812055418892,0.24447375649931036,0.3055250026405734
8,25,0.14622926513374812,0.15512685724744177,0.22960632097087838,0.34178356932403275
8,26,0.15726587262858668,0.2075143684542527,0.32245950418016905,0.47256669005294977
8,27,0.20416137376618804,0.2172518030577663,0.2542327980525305,0.30795050572289684
8,28,0.19369131281639634,0.20667504726962277,0.23352928627101074,0.2951317613623086
8,29,0.21123277601529705,0.23550481908388152,0.29784697733047527,0.3711578162226446
8,30,0.1705312670451496,0.20127180969602804,0.2652353409562333,0.3660051160959919
9,1,0.23762497900384563,0.2408450205380951,0.28060015973986085,0.34348136788105654
9,2,0.18366447457588195,0.1910410097274695,0.21734923015411428,0.266682298385788
9,3,0.2664891032974625,0.27355584341264316,0.2948763012362985,0.33620829648805944
9,4,0.21419678693606956,0.22638852121650765,0.2558843512713765,0.30064022928542933
9,5,0.1553975495829255,0.18777571665167742,0.2565429386549677,0.34259566720883816
9,6,0.22577236493025515,0.2331113030917502,0.24320106885568885,0.29221810329510206
9,7,0.24052157396043863,0.24965833278882682,0.29902719248673826,0.3551603362300697
9,8,0.25187202409082704,0.26881399155059865,0.3063374965323714,0.3785646384462311
9,9,0.20068517584758172,0.22728842232181468,0.2814166732731909,0.3549563487431754
9,10,0.1551871079843743,0.1973369024788248,0.3053864668701702,0.4188623610051846
9,11,0.21373679167225873,0.22102133316417585,0.24506338886606568,0.2893465699365147
9,12,0.10509852411828248,0.14514829922229064,0.23879963872470195,0.3704217137000845
9,13,0.17254310881281343,0.1898742250674187,0.2295417952341027,0.31651235056611965
9,14,0.18181725810938776,0.2027023439075329,0.27159922664940955,0.3386774205869369
9,15,0.2489567582775079,0.2541295730302089,0.2775890142855988,0.3363655151513552
9,16,0.19775801069108853,0.2146144199394998,0.25591430177834507,0.32638086716484555
9,17,0.20915254157679497,0.21673997477484394,0.2500760161333541,0.3117452883589311
9,18,0.20507946954235956,0.2272316432798066,0.2895573466749783,0.3713896189337143
9,19,0.21455625691988614,0.21756858661098666,0.26417645239986054,0.32757615882328045
9,20,0.19512299980077902,0.2083627242262426,0.2414057825276195,0.30773604098582935
9,21,0.12397689038217968,0.15250229923736203,0.23054069354822387,0.3395877835882818
9,22,0.20535689574602597,0.21093380534263959,0.24537009361744036,0.29457097160172463
9,23,0.19213025282852406,0.22138104739461034,0.2632062047182496,0.3354548524039842
9,24,0.21186730159399317,0.2423802974993492,0.2997955571188918,0.38283694980595084
9,25,0.2442709061421202,0.2671616255354108,0.315488194932818,0.38636379167170126
9,26,0.15395976797455665,0.17724000629631634,0.22361463935974474,0.3010723406629066
9,27,0.2517326861791424,0.26536309150248694,0.2927595790121164,0.3436343257344358
9,28,0.20573952772822107,0.22694336938938514,0.2744486713156008,0.37247750179371425
9,29,0.1982473896931613,0.22097011296539393,0.28335240758715036,0.39350608398794984
9,30,0.15434887047947882,0.167544551624528,0.22752066666483686,0.30816220840910163
10,1,0.19744192988126535,0.23438913336106074,0.31341698906579035,0.41300750078051407
10,2,0.18459195594287003,0.20617923326736753,0.2454404308019405,0.3003710444444536
10,3,0.15044211547209765,0.18063614594643912,0.24798422064990358,0.3509508016970031
10,4,0.16464156405556163,0.18066344117648095,0.2223017744687477,0.2813778526723426
10,5,0.1872545402952049,0.20683963773524885,0.26147948795229303,0.3440463459132634
10,6,0.17172040065515157,0.19291871892232682,0.25159657649500244,0.3343973376771491
10,7,0.17806583049322378,0.19574162452788998,0.2336591995029212,0.3036053437793729
10,8,0.18658959772984804,0.2138641373458295,0.29653521010846384,0.3766345385915862
10,9,0.17412682280495295,0.19509908810838064,0.2516713829000439,0.33296410137267124
10,10,0.1717330972639963,0.19438131507963027,0.247342836838414,0.3358282613495061
10,11,0.17463704238930242,0.18611467489873648,0.22588430035237866,0.2902100219762871
10,12,0.16282108891372452,0.17979106292241742,0.2485955975461692,0.31172582635159307
10,13,0.194085463608443,0.20597385079750954,0.24363837644436756,0.30531256806166523
10,14,0.20808297915049995,0.22063311319450152,0.23794496906438412,0.2765147577861703
10,15,0.19167886004309856,0.21072255107930193,0.2689375564903985,0.34459022207818074
10,16,0.16467903439474801,0.18712007332046598,0.2237440252517074,0.2926839263579396
10,17,0.23081107255626993,0.24240241126540146,0.2640584507104991,0.3142856927649852
10,18,0.13176418520635313,0.15011150278850202,0.19432173490160526,0.2826475143243137
10,19,0.15193869890779207,0.1729186239022762,0.23347391523420716,0.3288311518758126
10,20,0.1823537651860113,0.20496203236238697,0.26729370789857587,0.3369951738837067
10,21,0.21122701011201506,0.21675810478770396,0.24598026488172187,0.3043388445977318
10,22,0.2244223920339101,0.22752138247446682,0.24465731640252555,0.2915710616981578
10,23,0.19903579646579247,0.19775067415945918,0.24272811715714204,0.28537416558122836
10,24,0.21437880445605775,0.22779125239994455,0.26946520634782073,0.32077717104615616
10,25,0.17427160375001927,0.19322360124573634,0.22887767913150503,0.3041332201351531
10,26,0.1808651828139377,0.19476228935799522,0.23138761288972567,0.28726013874679684
10,27,0.16614055291029864,0.17693477850912992,0.22605986407357398,0.29441575768306855
10,28,0.15710193058017397,0.17391299519742073,0.22624660501493632,0.3031318412766251
10,29,0.1966000131223748,0.2060475830680998,0.23562589082346796,0.2872500782250325
10,30,0.1216047562216043,0.15063330130844535,0.20985549072393972,0.2863200353481737
11,1,0.15390165924669924,0.18093744900622266,0.24287487328062987,0.3049416982984463
11,2,0.183452854535836,0.2052765759695518,0.26217649610426164,0.3426531509044312
11,3,0.19994579738924212,0.180268422872308,0.21974200069462183,0.27841350037194684
11,4,0.17062684019532656,0.1800562578663844,0.23060464544435774,0.3042408009177673
11,5,0.23491527297087902,0.2349862062385233,0.2508924727024508,0.2809457102095874
11,6,0.21582115823888665,0.22888474012863624,0.2463198313489649,0.2851558490025486
11,7,0.2272007555766915,0.2200813256344945,0.22708432925568423,0.26168207775770147
11,8,0.1628542376860357,0.18100509366022366,0.22794059665112537,0.3254473949683738
11,9,0.18541446135655829,0.1930793641611516,0.2221935789560976,0.27640317902949096
11,10,0.2709111775313457,0.27929729873706927,0.29893097724075673,0.35924065063737853
11,11,0.21961374766511083,0.23970104586958627,0.30203240055159636,0.42354327012471976
11,12,0.1686967701422688,0.1756992686301211,0.2180863037540036,0.2718521822140385
11,13,0.1899022307405964,0.19472119481566477,0.2227843569498674,0.27900461399604787
11,14,0.1859534442770286,0.18820481934027072,0.20321121079732885,0.25461942604623133
11,15,0.12629532053923814,0.15946749986945943,0.1982207420708148,0.2897912300458122
11,16,0.18431470706463643,0.19409504384196705,0.21544607081836037,0.261394654693219
11,17,0.1184219064748163,0.14263977056566265,0.20010329415244243,0.2897341531801139
11,18,0.19387878992866564,0.21224632816964326,0.2686383440246655,0.3511814896675066
11,19,0.19484021074907207,0.21102677311082746,0.25253991987514274,0.3215733016261617
11,20,0.2267262174770468,0.2328115283770712,0.26929034518711725,0.31745440495477956
11,21,0.17884827465801764,0.19098466232019204,0.22810636111872232,0.2886158456691632
11,22,0.22821721358562572,0.2327821331848865,0.24456120368941758,0.2845905500238036
11,23,0.19050751721101447,0.2056000513716825,0.24286150360065203,0.3100753472501259
11,24,0.1876371094142893,0.20319169180698876,0.23553431617369286,0.29949532575034055
11,25,0.1933819651379269,0.21974714046329433,0.2610257490230152,0.3315080504852077
11,26,0.24874904604118223,0.2558465573714641,0.2625016508181177,0.29620168790629137
11,27,0.15117331517361718,0.15628322125232377,0.18345171095685522,0.23664757052176316
11,28,0.1655639767290567,0.20029907830354926,0.27415747578261745,0.38397945121309324
11,29,0.20392136295397537,0.2200235126976314,0.2492921656727736,0.3185188985303219
11,30,0.1412587480367673,0.1511207022184886,0.19613550241607752,0.26156263807213176
12,1,0.20615934409244377,0.21577870369222402,0.24665243962671551,0.307171657775468
12,2,0.21212966896631777,0.22387632344295744,0.25560253462032934,0.30551991915215687
12,3,0.18659628178462648,0.2025822654771575,0.24368028945706632,0.31299536917686493
12,4,0.19738751016234632,0.21337998787220328,0.25165914751050417,0.325477733207399
12,5,0.18010633854941274,0.20128021052993456,0.24217687484146275,0.320913726536842
12,6,0.18904825438880318,0.1893039311660183,0.2190682366700847,0.28111390715877627
12,7,0.17850133285578224,0.18957295236030114,0.21790574128145315,0.2740282547703704
12,8,0.16828317815259208,0.18365032644977186,0.22566866401449917,0.29142968977716827
12,9,0.1917220283635194,0.20608075113839897,0.2440401056996478,0.30788618431056014
12,10,0.17221777074963654,0.1848542339359383,0.21604425453439272,0.27256481519117615
12,11,0.1769691868132415,0.1778830846970825,0.19899129188878886,0.24695876751811008
12,12,0.25399028701475646,0.26191246763254145,0.2721307229609018,0.29159955910389884
12,13,0.15359859371039897,0.16069916521298355,0.22226575512038202,0.296921037163534
12,14,0.2150753525967751,0.22450024285087067,0.25877959506061166,0.32130468255234124
12,15,0.21282465900861214,0.22216169908334052,0.2515094053493125,0.3278384277440621
12,16,0.16930596140369025,0.18997842930759712,0.23119123243539158,0.3100282816927885
12,17,0.20199033121719412,0.2246860445684366,0.2769432268895926,0.35184593990617186
12,18,0.18927679223925917,0.19128245988202708,0.2183415213288282,0.27470447150160326
12,19,0.19272225450825028,0.18932362620992596,0.21211140878100712,0.24624434703014147
